Tamaño,Productividad,Rentabilidad,web_visit,web_hosp,web_history,web_DO,web_infr,web_experience,long,lat
-0.587686517951446,0.37243820715335,0.283841989081132,0.385,0.704,0.778,0.444,0.542,0.875,1.73113,41.44647
0.159910571774455,2.15570390657787,-1.64524303218976,0.692,0.556,0.778,1.0,0.708,0.875,-4.11631,41.59603
-0.511920631517695,0.491109789211594,-0.298427310945713,0.231,0.296,0.222,0.444,0.417,0.375,1.79068,41.42235
-0.333181710249,0.754307613350091,-0.577350706966221,0.615,0.63,1.0,0.667,0.625,0.875,-4.36519,41.6325
-1.00527453738199,-0.376238408725908,-0.269331199218496,0.385,0.37,0.333,0.556,0.208,0.875,-8.52449755,42.09812761
-0.535886568301434,0.0757315565170789,0.849402460727259,0.231,0.259,0.222,0.556,0.375,0.625,-8.42532,42.7805
-0.723167387986574,0.279688043254501,0.073919152354997,0.615,0.333,0.667,0.556,0.542,0.75,-8.72493650777478,42.4996133
-0.230062872933113,0.138954525852674,0.191849875834544,0.462,0.37,0.556,0.556,0.417,0.75,-0.93083,37.63651
-0.287124198254824,1.99896413301044,0.699288497933267,0.462,0.074,0.333,0.444,0.292,0.75,1.1620703,41.3762309
-0.876227182778389,-0.265114435144895,0.761349221015684,0.385,0.111,0.222,0.667,0.208,0.5,-6.5954467,42.60515705
1.30920059942305,4.04467221165083,-2.87572698166249,0.231,0.0,0.0,0.222,0.083,0.25,-4.92139762,41.3008521
-0.207031360987046,0.845325577291165,-0.536502470505189,0.538,0.259,0.444,0.667,0.375,1.0,-1.88871,42.23122
-0.399519131909076,0.425676654993285,-0.24558821778306,0.615,0.444,0.667,0.667,0.375,0.875,-0.71027779,41.20902738
-0.362064552754614,0.0362871054685577,-0.010907942383024,0.308,0.333,0.111,0.444,0.458,0.5,1.16268,41.37508
-0.126864986940189,-0.184496072815445,-0.185302648664155,0.538,0.704,0.222,0.556,0.417,0.75,-3.67265,40.44232
-0.437638387555472,0.290015484729072,0.91739471200848,0.923,0.481,0.556,0.444,0.5,0.75,-7.58816,42.46172
-0.876459011381918,-0.353376528570785,0.353048000839572,0.385,0.222,0.222,0.333,0.25,0.75,-5.67486,42.00117
-0.55266278362932,-1.78833090036381,-0.731901123542066,0.385,0.444,0.444,0.444,0.708,0.75,4.1397673,39.9337077
-0.884151929519602,0.480896081049393,0.426724226200258,0.846,0.407,0.667,0.667,0.458,0.75,1.79062,41.42217
-0.73196580813126,-0.0013924721000759,0.381532483249126,0.231,0.222,0.111,0.222,0.125,0.75,-3.67893,40.45437
-0.745261080162864,0.395953641436481,0.119914063030332,0.846,0.593,0.556,0.556,0.625,0.875,1.6851867,41.6650217
-0.906332016566341,0.262453638784005,0.0772869468287108,0.308,0.481,0.444,0.556,0.375,0.625,-8.76023,42.60781
-0.599908564088819,0.975535955633794,-0.383522178400523,0.231,0.037,0.0,0.111,0.083,0.125,-2.67599,42.53071
-0.715088018453169,-0.116544601124826,-0.332228366668717,0.769,0.63,0.667,0.667,0.542,0.875,-1.74820074,42.1744607
-0.873574698106363,-0.281144452598311,0.45236956720971,0.231,0.259,0.333,0.667,0.292,0.5,0.27779,40.95657
1.86726939494529,-0.0714691723826425,0.630157905355546,0.769,0.481,0.444,0.444,0.417,0.875,-3.71004,38.88958
-0.903889725699913,-1.1488040237378,-0.407138646908434,0.462,0.296,0.444,0.333,0.25,0.5,-6.1243458,38.7899533
-1.17477951522679,-0.996019411091455,-0.0733710960496869,0.385,0.222,0.444,0.556,0.458,0.5,-4.08747233,41.59430108
0.482097577962854,2.57632523566524,-0.908261107788124,0.538,0.37,0.222,0.556,0.25,0.75,-3.9848011,41.6669494
-0.623752479820897,0.496838218367786,-0.30840553507305,0.308,0.296,0.444,0.556,0.333,0.875,-2.21999,43.30458
-0.716805658593927,-0.30380811748836,0.255766967325163,0.538,0.37,0.667,0.444,0.333,0.75,-0.87571,38.64726
-0.29404559819796,1.04182661488561,-0.87063472166791,0.538,0.259,0.444,0.556,0.375,0.75,-2.44045,42.4941
-0.655722534978997,0.591386956367324,-0.23417414108786,0.385,0.296,0.222,0.444,0.292,0.75,-6.12612,36.71057
-0.293706814782787,0.806045817903981,-0.631192550539135,0.769,0.37,0.333,0.333,0.25,0.75,-2.54369,43.13194
-0.689721919244227,-0.0300288248409569,-0.408750524866315,0.923,0.407,0.333,0.444,0.417,0.75,-2.6263385,42.4042098
-0.0415936323782577,-0.274016367934797,0.819169405071268,0.615,0.519,0.444,0.556,0.417,0.875,-2.7592,42.56228
-0.611749405698921,1.04027800524101,0.0494286270219815,0.538,0.333,0.333,0.667,0.5,0.875,-1.44216,38.96294
-1.42422493465731,-0.841102230193993,-0.163067865514365,0.923,0.815,0.667,0.778,0.583,0.875,-3.82369,41.78038
-0.370019367733868,0.563752842434557,-0.205570634845347,0.538,0.407,0.444,0.333,0.458,0.75,-3.64504,40.50045
-0.877308978634717,0.559359188341557,-0.993157157625714,0.308,0.074,0.222,0.444,0.375,0.5,-0.37603,39.47059
-0.593261951227167,0.123880853972313,-0.0322395571038496,0.385,0.185,0.444,0.667,0.292,0.75,-1.8965,42.22402
-0.668118487534879,0.909760297811596,1.03008844943863,0.308,0.333,0.333,0.556,0.583,0.875,-4.42707008,41.08012866
-0.842356944902809,0.222336603971389,-0.30849155325077,0.769,0.63,0.444,0.667,0.583,0.875,-3.8752323,41.7402299
-0.487255842010125,0.689045965359788,-0.190465405672489,0.615,0.148,0.111,0.333,0.208,0.5,-5.28802,41.47773
0.0796359062845309,2.76008751749659,0.81121288859109,0.385,0.259,0.333,0.444,0.25,0.5,-16.3486,28.52356
-1.07642854309879,-0.922026771686526,0.0918104117124876,0.769,0.667,0.778,0.556,0.625,0.75,-16.405826,28.498481
-0.886987894542844,0.238202127528279,-0.106148175213188,0.538,0.333,0.556,0.333,0.458,0.875,-2.79644,42.58909
-0.652886024227672,1.19068505122584,0.0412956458917861,0.692,0.519,0.222,0.444,0.375,0.625,-7.62328355,42.5057876
-0.666330980718526,-0.020747751322417,0.0867227200790314,0.308,0.111,0.333,0.444,0.375,0.5,2.63974,39.57389
-0.600329256667505,0.972758076338408,-0.596568337884725,0.154,0.185,0.333,0.111,0.125,0.25,-2.09243,42.31915
-0.177219036006174,1.62942285668527,-0.415659063233113,0.692,0.667,0.556,0.556,0.625,0.75,-2.79904,43.43383
-1.39399111034983,-1.63827801487988,-0.0756428902906469,0.769,0.481,0.778,0.889,0.75,1.0,-0.8401453,38.4332639
0.47601263292041,-1.5752852191448,0.2206299832047,0.538,0.333,0.222,0.222,0.583,0.625,-3.71395,40.4237
-1.12691539356806,-0.173207691278528,0.241854232766891,0.538,0.556,0.556,0.556,0.5,0.625,-6.51952885,42.53702
-0.709497650430992,0.498325325226258,-0.284472012458208,0.308,0.111,0.222,0.444,0.25,0.375,-7.45859865,41.94795471
-1.65178487357844,-2.46120386144391,-0.156848002848026,0.462,0.519,0.333,0.333,0.542,0.875,-5.708548,36.695035
-1.08179299942244,0.734412658831601,0.55558262803521,0.462,0.444,0.778,0.778,0.375,0.75,-3.43764,39.97978
0.545072858989124,3.51512757443136,-1.68353310455789,0.231,0.296,0.333,0.444,0.417,0.75,1.75363724,41.40365667
-1.00865807462775,-0.396360775734363,0.548186372361789,0.769,0.556,0.778,0.556,0.583,0.875,-7.73227237,42.59347104
-0.50915669814293,1.45234109980673,0.328106813324434,0.615,0.333,0.556,0.556,0.458,0.75,-4.36318,41.62517
-1.89485358594727,-2.09433574698356,-0.393097945138006,0.692,0.333,0.556,0.556,0.542,0.75,-8.40542,43.36425
-0.245088106868978,1.53865436943168,0.269993258541587,0.154,0.074,0.222,0.667,0.208,0.625,-2.78668,42.54273
-1.1239673411368,-0.511615935859988,-0.158331232644027,0.615,0.519,0.444,0.556,0.417,0.875,-4.9597533,41.4129785
0.205034921933705,2.96484358151984,0.858287045156674,0.538,0.63,0.222,0.556,0.5,0.875,-13.69105,29.04754
-0.71672114639386,0.97008586656611,-0.208572580286877,0.538,0.556,0.333,0.556,0.417,0.625,-0.4148508,42.1436594
-1.17540984172155,-0.254310844408741,0.0361247266389333,0.385,0.296,0.444,0.556,0.292,0.875,-8.80405,42.45511
-0.747318742267777,0.992961416672118,-0.696147915407697,0.077,0.0,0.111,0.111,0.042,0.25,-1.3188497,38.5033147
-1.50848891330775,-1.03876697610033,0.0500151469151988,0.769,0.37,0.556,0.667,0.625,0.75,-3.67862,40.3918
-1.21212719152996,-0.718721663204695,-0.0576912538824442,0.615,0.407,0.444,0.667,0.5,0.875,-6.7056,42.56506
-0.656911562702973,1.10212407969945,-0.641303558493302,0.692,0.481,0.556,0.444,0.583,1.0,1.62309078,41.38457687
-0.145183121625042,1.74548476486599,-1.16866165849452,0.231,0.222,0.111,0.111,0.25,0.25,0.8555,41.18818
-1.72804345552694,-1.84848328032446,-0.235876716069295,0.769,0.593,0.556,0.667,0.667,0.75,-1.21884,41.34359
-0.912802098423329,0.160254347816837,-0.760982482120279,0.846,0.63,0.667,0.778,0.833,1.0,-2.43597,42.504668
-1.16778087499714,-1.07479123934667,-0.401584641244288,0.692,0.444,0.333,0.778,0.458,0.75,-3.35368,39.368
-0.634347926668451,-0.293962332713481,0.472690962670266,0.615,0.444,0.556,0.444,0.458,0.875,-3.69036,40.4184
-0.0508086539251045,1.45390048312543,-1.50748271000579,0.692,0.259,0.333,0.444,0.333,0.625,-1.89150969,42.23326808
-1.09796894369979,0.542154287831305,0.427348693189825,0.462,0.444,0.444,0.333,0.583,0.625,-1.85722,38.98952
1.24922456422166,4.07208322298916,-2.57626776830478,0.769,0.63,0.778,0.667,0.667,0.875,-2.66475,42.54636
-0.858438864972612,1.14025402864631,0.98612070896555,0.462,0.407,0.111,0.444,0.333,0.625,-1.10163,39.48455
-0.985796534939817,-0.553091372092647,0.198558480415105,0.846,0.778,0.444,0.444,0.542,1.0,-2.6852289,42.5011722
-0.349386321096435,1.51232610624514,-0.620070789030106,0.538,0.481,0.444,0.556,0.375,0.75,-4.3654,41.63551
-1.09057308050832,-1.00524485778513,0.0859450343968838,0.538,0.37,0.667,0.444,0.458,0.625,-1.21959697,41.34032988
-0.651046881498964,-0.61035777054943,0.35345994364322,0.769,0.63,0.778,0.667,0.667,0.875,-2.66601,42.54508
-1.57113064769241,-2.32978603353994,-0.166177018518595,0.538,0.444,0.556,0.778,0.417,0.5,-4.73638,41.65773
-0.878008367157393,0.678899764286541,0.367854710773028,0.923,0.593,0.333,0.444,0.458,0.875,1.58799057,41.4365047
0.0668945349103395,2.77023032523091,-1.26721909229472,0.308,0.296,0.444,0.667,0.375,0.75,-2.43363,42.49939
-1.06962565473158,0.569597533688451,0.23663202877819,0.462,0.333,0.556,0.556,0.375,0.875,-8.2764708,42.1617807
-0.555465469822802,-2.06143908648092,0.304045095389314,0.846,0.407,0.444,0.556,0.583,0.625,2.915737,39.6843
-0.897279706899472,-0.270581408896008,0.0689994448692089,0.615,0.444,0.333,0.778,0.458,0.75,-3.1098818,36.8863182
-0.964361697329386,0.997970791714446,0.349395549253402,0.769,0.556,0.444,0.556,0.458,0.625,-8.81825524,42.4356848
0.0518580964691584,0.0098532257330489,-0.63343485670149,0.846,0.667,0.556,0.667,0.583,0.875,-1.89044,42.30338
-0.892439634349199,0.16291481696507,-0.0792719912255231,0.769,0.704,0.778,0.556,0.667,0.875,-3.686687,41.726664
-1.37819963698137,-0.954223795333159,0.247373173027483,0.308,0.148,0.222,0.333,0.208,0.625,-2.44415,42.46436
-1.84718762963015,-1.51662491496416,-1.0142745993248,0.462,0.148,0.111,0.333,0.208,0.625,-6.76565,42.59511
-1.06252409366146,0.367569537046529,0.074306966357217,0.769,0.667,0.556,0.444,0.667,0.875,1.70621068,41.39267676
-0.122607514468464,-0.976009443181646,0.277986686610823,0.538,0.37,0.444,0.444,0.583,0.875,2.6208176,39.6368371
-1.72230419340253,-1.5038720974151,-0.502734371211612,0.769,0.593,0.333,0.667,0.542,0.875,-2.9602984,42.5885996
-0.80379995506891,-0.276676387162441,-0.457837479803407,0.615,0.37,0.778,0.444,0.417,0.625,-2.93788255,42.60220583
-0.538380220063911,-1.1734865428708,0.486704697629423,0.538,0.556,0.333,0.444,0.458,0.875,4.25816,39.85242
-1.13641114716919,0.227463221828004,0.458220467693911,0.462,0.778,0.556,0.444,0.667,0.875,2.96435,42.25735
-0.886564034858743,0.160544014047671,0.309414033430273,0.231,0.259,0.222,0.222,0.25,0.25,0.91542924,41.3677677
-1.05001407018975,-0.334432481311515,0.583974678059144,0.538,0.37,0.778,0.556,0.458,0.875,1.72755392,41.42170164
-1.54835751556988,-0.82535941541153,-1.48079851373347,0.385,0.185,0.333,0.444,0.333,0.625,-2.71233463,42.5698059
-0.517209895513271,0.636880739182388,-0.014237060290414,0.308,0.037,0.333,0.111,0.042,0.25,-4.11931,41.59582
-0.982377006922033,0.328953952736218,0.0250559057048589,0.154,0.444,0.444,0.444,0.375,0.625,-2.61818,42.51605
-0.690237113662659,0.97395119637369,-0.418621569352158,0.308,0.111,0.222,0.222,0.125,0.375,-2.75185,42.49955
-1.50268954151224,-0.943845073917068,-0.0892318889208478,0.385,0.333,0.333,0.444,0.292,0.75,-6.12777216,36.67765495
-0.97595867997671,0.703150594825734,0.250294402472185,0.385,0.444,0.333,0.444,0.625,0.875,1.79009,41.42449
-1.07959771055049,0.457149140313789,0.0643382962649113,0.154,0.0,0.0,0.333,0.125,0.125,-1.22111421,41.34074632
-1.46659481455446,-0.752858158705929,-0.196748601855647,0.308,0.037,0.222,0.222,0.042,0.375,-4.9629727,41.4135854
-0.959178043556443,0.768821388036664,-0.113275389382165,0.385,0.333,0.111,0.444,0.333,0.375,1.65045,41.41487
-1.16960662383613,-0.068619866015641,0.212434321013491,0.385,0.444,0.556,0.556,0.542,0.75,-6.13993,36.67895
-1.05870276403032,-1.04564151248326,-2.5614345580903,0.692,0.519,0.444,0.667,0.542,0.875,-2.7587262,42.5624217
-0.877949590592302,-0.192971676778352,0.210798736361902,0.462,0.296,0.333,0.556,0.458,0.75,-2.56191,42.46766
-1.7056529734542,-1.2724280373607,-0.721105639498447,0.385,0.444,0.444,0.444,0.25,0.875,-1.78891,42.11507
-1.04623334106201,-0.383216999126455,0.337202455662599,0.692,0.519,0.444,0.444,0.583,0.875,-2.79688223,39.29990429
-1.17090629026669,0.0835313876114908,0.128940585649087,0.308,0.259,0.111,0.333,0.333,0.625,-0.4156,39.52814
-1.1990640183035,0.337496242037149,0.633407764156603,0.231,0.148,0.333,0.556,0.208,0.375,-6.52084767,43.21435713
-1.03754056701255,0.633985586652561,-0.108194802003298,0.308,0.37,0.111,0.556,0.25,0.375,-4.55847612,37.5272138
-0.807480134611657,1.29574120455473,-0.248889571330206,0.385,0.296,0.222,0.444,0.292,0.75,-8.74031091,42.51870164
-0.913001373909087,0.906101820962727,-0.140321476268793,0.615,0.259,0.222,0.333,0.333,0.75,-6.8126946,42.69528203
-1.50639485238352,-0.807760392826734,-0.0154645757374533,0.769,0.407,0.667,0.556,0.458,0.75,-2.93404,43.25975
-1.04660121729993,0.223648425756968,0.115099516090418,0.846,0.481,0.556,0.778,0.333,0.875,-2.91325,43.29642
-1.28787359053874,-0.469845394282692,0.129301397893536,0.462,0.37,0.556,0.556,0.292,0.625,-4.74074,41.64039
-1.15772814185785,-0.0517007356682456,0.2171117430522,0.462,0.148,0.333,0.333,0.375,0.75,-1.69483,42.17184
-0.799808210906659,1.43394871967191,-0.230018265204631,0.923,0.741,0.889,0.556,0.667,0.875,1.73728627,41.30738356
-1.20557130510121,0.145147514200721,-0.021405011377015,0.385,0.296,0.222,0.444,0.292,0.75,-6.12612,36.71057
-0.394771042718997,1.5835891575379,-0.47323616964496,0.231,0.407,0.333,0.556,0.417,0.75,-6.13915,36.67872
-1.26858523238021,-0.281678313169474,0.274006413665473,0.769,0.296,0.333,0.444,0.292,0.625,1.66955,41.36139
-0.311939777138825,1.87242579047866,-1.28909875042208,0.462,0.074,0.111,0.556,0.292,0.375,2.92386,42.37452
-1.11568016221619,0.129250528170424,0.0868827067723215,0.846,0.704,0.667,0.556,0.625,0.875,1.79042,41.42585
-1.29007581329677,-0.0392661365284108,0.572649989860933,0.462,0.296,0.222,0.333,0.25,0.75,-4.61256398,37.43620555
-1.15422577087641,-1.02182920632781,0.258835398949622,0.538,0.222,0.111,0.333,0.375,0.5,-1.27681,39.55869
-0.512027747624112,-0.176044846447447,-0.19096006264202,0.231,0.185,0.333,0.111,0.208,0.625,2.8139355,39.6687019
-0.780351618477107,0.896827627081587,-0.453227152011078,0.462,0.296,0.556,0.556,0.458,0.5,-4.75495,41.61363
-1.76580867844796,-1.99935446614673,-7.89994778595985,0.846,0.963,0.889,0.556,0.833,0.875,2.23703,41.52787
-1.54214631164551,-1.12300931813835,-0.0301965276219106,0.769,0.519,0.667,0.667,0.583,1.0,-4.7654172,41.7072785
-1.198079538891,0.58585056018842,1.25820574428502,0.692,0.63,0.444,0.556,0.667,0.75,0.94736,41.38253
-0.98841585168174,0.450663318805575,-0.0429883015343846,0.385,0.333,0.667,0.444,0.417,0.5,2.9217,42.37193
-0.902707972623598,0.932925145875536,-0.170780595344741,0.538,0.185,0.111,0.444,0.292,0.5,-1.83339,41.2216
-1.13398101147469,0.335769544938455,-0.120724474901914,0.538,0.519,0.444,0.556,0.625,0.75,-4.48225,36.69714
-1.10768068829223,0.324394815093145,0.351436345364104,0.538,0.37,0.444,0.333,0.5,0.875,-2.10113,43.16908
-1.24643016215113,-0.99504408404684,0.10382038633163,0.385,0.704,0.667,0.556,0.625,0.75,-2.16347,43.28801
-2.03553617848435,-1.6148533821793,-0.845746536965916,0.231,0.185,0.111,0.333,0.292,0.5,-2.71911,42.38674
0.150592664406553,4.08109698628053,0.363412905588751,0.231,0.074,0.222,0.111,0.25,0.125,-8.81537208,42.48234183
-1.86753750693053,-1.71793196888918,-0.337210598666795,0.615,0.556,0.444,0.444,0.458,0.75,-2.8270961,42.53960942
-1.08598120105345,0.143107368806413,0.308996335328451,0.0,0.0,0.0,0.0,0.0,0.0,-3.12177851,39.59269697
-1.19868809775439,-0.0670683306516117,0.607662121870568,0.154,0.0,0.0,0.0,0.083,0.125,0.43909,41.0531
-1.6029493679944,-0.770377274898174,-0.161860666822038,0.846,0.556,0.778,0.556,0.75,0.875,1.73244,41.24956
-1.30495445175807,0.424134831363005,0.788117193679192,0.231,0.296,0.111,0.444,0.25,0.875,-4.01186,41.57404
-1.23682068451256,0.194980242695202,-0.0887668886581999,0.692,0.667,0.444,0.444,0.375,0.625,-4.5299579,41.7999746
-1.47328666449679,0.320714151103388,2.10753346585948,0.615,0.63,0.333,0.778,0.5,0.875,-3.46433,38.63996
-1.3142207762252,0.0633451842823892,-0.224867695893518,0.538,0.333,0.222,0.444,0.417,0.625,1.6390415,41.4397152
-1.34485872134033,0.274753345519946,0.204834525863071,0.615,0.37,0.111,0.778,0.208,0.875,-4.25211111,43.3809444
-1.97847996323155,-1.93166647276917,-0.321940809834899,0.615,0.444,0.556,0.667,0.417,0.625,-0.18084512,38.96855086
-1.08299366971846,0.835486298034719,0.363748390612359,0.769,0.481,0.778,0.556,0.458,0.875,-8.765877,42.49093796
-0.527224087161975,1.69068742847651,-0.427435693908796,0.462,0.296,0.333,0.556,0.417,0.75,-8.74917394,42.49962636
-1.16000603889513,0.281852657031576,-0.188123931797462,0.385,0.556,0.667,0.667,0.583,0.875,-3.69559,40.42571
-1.42667835186497,0.0699060233288356,0.356832627688987,0.154,0.222,0.222,0.556,0.333,0.5,-5.24797,42.34774
-1.13291564158528,0.429722551942732,-0.812545126109556,0.308,0.222,0.222,0.667,0.25,0.875,-2.77328,42.43756
-0.905222476231702,0.912111621395699,-0.420679319496837,0.462,0.519,0.556,0.556,0.375,0.875,-5.57525,42.31666
-1.24438770161087,0.333697427022106,-0.165939994338876,0.462,0.222,0.556,0.556,0.375,0.875,2.8445,39.68547
-0.66972433188041,1.32947704691783,-0.932913335834684,0.538,0.519,0.444,0.667,0.625,1.0,-2.6944867,42.4287945
-1.35586859163536,-0.373239728475392,-1.84890483120311,0.846,0.333,0.444,0.444,0.708,0.875,1.61079036,41.386413
-0.806792784550413,2.17281729839233,1.21250922267735,0.231,0.222,0.111,0.111,0.25,0.5,-2.36765,43.29362
-1.19778751917983,0.0182408815572147,0.320299972006301,0.692,0.407,0.333,0.444,0.417,0.875,-1.45885,41.83177
-1.16536230190109,0.512784185851857,-0.517293535056901,0.308,0.185,0.111,0.556,0.5,0.375,0.73208,41.12631
-1.47828796651317,-0.504393205886675,0.249418129837564,0.538,0.222,0.111,0.556,0.208,0.625,-8.8058397,42.40747912
-1.26723893623327,0.355340837107562,0.237730988918609,0.231,0.37,0.111,0.444,0.167,0.75,-8.3123868,42.1122944
-1.36325455640506,0.0579112417957363,0.442626053862377,0.154,0.074,0.222,0.111,0.125,0.125,-3.93363431,41.7835701
-1.20995443427865,0.230328121572965,1.14112618634403,0.615,0.333,0.444,0.222,0.292,0.625,1.36562,41.26539
-1.05547281271502,0.712486984359585,0.171523967794733,0.538,0.667,0.667,0.444,0.5,0.875,-2.85094977,43.27914772
-1.08691946030017,0.523950364055433,-0.009714392536438,0.385,0.296,0.444,0.556,0.375,0.875,0.7768701,41.1934056
-1.58475544054171,-0.569421782278845,-0.195135584267069,0.615,0.296,0.333,0.667,0.625,0.875,-1.94338,42.37866
-1.83969589004956,-1.75420083025634,-0.273722684575155,0.769,0.593,0.444,0.778,0.625,0.75,-4.71791982,41.28028902
-2.01240873101935,-1.75032790587645,-0.0493153274133594,0.769,0.741,0.667,0.667,0.5,0.75,-3.68744,40.4255
-1.79533638098703,-2.31148055702742,-0.926379835490186,0.538,0.296,0.222,0.556,0.333,0.875,-0.9670576,37.7469426
-1.4856526916036,-0.50116645903513,0.375114001062875,0.615,0.63,0.556,0.444,0.417,0.75,-4.61211,37.43578
-1.21578410087377,-0.62603889800878,0.975838047140238,0.385,0.222,0.111,0.556,0.25,0.625,-4.57471753,37.55972563
-1.27384384082279,0.174569323836851,-0.0774670561684279,0.538,0.444,0.778,0.444,0.542,0.875,0.11879,42.03916
-1.39649260949577,0.0307380582766773,0.138978717267284,0.769,0.481,0.444,0.667,0.375,0.75,-1.3283,38.79041
-1.89609955317086,-1.67995001114812,0.0385950713259664,0.615,0.333,0.0,0.556,0.417,0.5,-2.7602557,39.5690417
-1.52616335537437,-0.974612276366761,-3.00212088062003,0.923,0.926,0.667,0.778,0.792,0.875,1.70426,41.34443
-1.50404895026797,-0.0422094568776905,0.353286111409298,0.923,0.667,0.556,0.556,0.792,1.0,1.75363724,41.40365667
-1.39438825894759,0.269440943847306,0.470462709935985,0.692,0.37,0.667,0.667,0.542,0.875,-2.04991,42.22904
-0.669147434904915,-0.0131276234517915,0.373667829745166,0.615,0.481,0.444,0.667,0.583,0.875,2.154544,41.407627
-1.23213894573877,0.713635106842326,0.307315934286497,0.462,0.333,0.556,0.444,0.333,0.875,-6.54806,37.38617
-1.16909419712491,0.293150512112488,-0.288166130786829,0.231,0.222,0.222,0.556,0.208,0.875,-1.68714898,41.825546
-1.37922408108574,0.537184532610805,0.792144607831343,0.385,0.111,0.0,0.333,0.083,0.375,0.8082476,41.1301149
-1.79313666268538,-0.977571846181562,0.375313920234911,0.231,0.0,0.222,0.111,0.0,0.375,-6.8126946,42.69528203
-1.29437743804889,0.388968771545563,0.232069052466751,0.385,0.259,0.222,0.333,0.542,0.375,1.79098,41.42668
-1.12304240767841,0.671129364236684,0.0271647007715734,0.462,0.185,0.222,0.556,0.5,0.25,0.77566,41.19304
-1.23719538558926,0.26222329406517,0.65039459886025,0.385,0.185,0.444,0.444,0.333,0.625,-5.16472,36.739
-1.38448058709622,0.125852290957982,0.0349300969460054,0.385,0.296,0.222,0.333,0.25,0.5,-8.06539859,42.34280304
-1.05833299592241,1.03609656869322,-0.0180507486565048,0.692,0.296,0.333,0.667,0.417,0.875,-7.70633103,42.44724951
-1.67517978520286,-0.70782499663035,0.34139316749025,0.077,0.037,0.111,0.111,0.083,0.125,0.1527946,42.06735885
-1.87852669058321,-2.57408138984374,-13.4308400171991,0.308,0.148,0.111,0.444,0.458,0.25,-8.39786,43.37547
-1.87501236113607,-1.34501063883114,-0.254879698033089,0.077,0.111,0.0,0.222,0.042,0.375,-2.08596,42.47754
-1.77005127840787,-0.970058220233796,0.0640436861891511,0.538,0.37,0.556,0.556,0.625,0.625,-7.569794,42.3827676
-1.48731381564482,-0.293494138461532,0.528048829767359,0.0,0.0,0.0,0.0,0.083,0.125,-6.30953682,38.24753848
-1.47555847063429,0.0717581490800678,0.189420731852115,0.769,0.556,0.667,0.778,0.542,0.875,-3.38512,38.7664
-1.30589882987855,0.402101126021678,0.0999382718750327,0.538,0.407,0.333,0.444,0.417,0.75,1.84996,41.35277
-2.46018617431116,-2.91830580159693,-0.580419047865178,0.615,0.37,0.444,0.333,0.583,0.625,-2.0369908,42.6588276
-0.961918772935284,0.912525437735008,-0.597992369901161,0.692,0.741,0.556,0.444,0.5,0.75,1.78433,41.42323
-1.72376066297366,-0.584610025573976,0.189392337446306,0.385,0.37,0.111,0.556,0.333,0.625,0.90556711,41.2650994
-1.46651230394657,-0.382357157701318,-0.19731546500083,0.538,0.296,0.333,0.444,0.625,0.625,0.056724,39.0319997
-0.895797969218491,2.13882732544957,1.21192096771781,0.538,0.407,0.444,0.556,0.417,0.875,-4.6385,37.58908
-0.98866020264451,1.06200931363593,1.16566434913828,0.385,0.667,0.778,0.556,0.625,0.875,-1.38262,39.47656
-1.44201477768342,0.122371915914695,-0.847229062832574,0.308,0.185,0.222,0.556,0.292,0.75,0.85628436,41.18730752
-1.41218111270446,0.357837524278778,0.337279969047062,0.308,0.407,0.667,0.222,0.333,0.5,-1.29976,42.65684
-1.39124695331456,-0.0412989379287913,-0.117493976025117,0.692,0.444,0.222,0.333,0.333,0.625,1.65174355,41.4141603
-1.18768262884493,0.737935293887338,-0.157291419446963,0.308,0.296,0.444,0.333,0.417,0.625,-2.73005,42.41531
-1.3145429902366,0.0615345440894581,0.100336667932854,0.538,0.148,0.222,0.444,0.375,0.75,-5.29869,41.53234
-1.3521953209899,0.107350432760439,-0.824740022558205,0.385,0.185,0.111,0.222,0.417,0.75,1.687763,41.406898
-1.46351255945175,0.123555486222922,0.168266701224768,0.462,0.37,0.222,0.556,0.375,0.75,-1.81219752,43.3320909
-1.61884156408593,-0.338814292947512,0.183415072577536,0.538,0.481,0.556,0.444,0.458,0.375,-1.01327721,39.8760332
-1.55562718533775,-0.485017414221323,0.295261437290968,0.154,0.519,0.0,0.222,0.333,0.75,-3.30737,39.72572
-1.14914429113146,1.5660069910059,1.33775250460755,0.077,0.0,0.222,0.111,0.125,0.25,-7.16181,42.34638
-1.10612297331987,0.798656339347726,-0.432407561708897,0.385,0.333,0.444,0.556,0.5,0.875,1.01463858,41.91687705
-1.14741548158168,0.770507041732834,-0.164553627346554,0.385,0.407,0.222,0.333,0.208,0.75,-3.84390267,41.8188941
-0.985934075004461,2.38598614576575,2.12421593860149,0.308,0.111,0.0,0.333,0.208,0.375,-8.77766,42.4915
-1.3986238554239,0.319352885756309,0.390104665212054,0.769,0.519,0.222,0.667,0.542,0.625,0.844888,41.233358
-1.39596501221729,0.144953433378481,0.164723411094707,0.385,0.407,0.333,0.444,0.375,0.625,2.84459611,39.52932382
-2.17593353779882,-1.67200349154996,0.723482906656292,0.769,0.519,0.667,0.667,0.5,1.0,0.77649,41.19287
-1.21991289677616,0.484848174139104,-0.216357827756539,0.231,0.111,0.444,0.444,0.292,0.375,-5.54271,37.26216
-1.57569262570543,-0.0697671601075123,-0.110432772674037,0.385,0.148,0.111,0.444,0.167,0.75,1.686737,41.371848
