longitud,latitud,Enotourism,valoracion,n_valoraciones,esta_trip,total_visits_similar,Antiguedad.empresa,Tamaño,Productividad,Rentabilidad
-7.62328355,42.5057876,1,4.7,121.0,0,3500.0,29,-0.633016342253198,1.03054396573386,0.0992950220533453
-7.73227237,42.59347104,1,4.8,286.0,1,4500.0,28,-0.876491113976481,-0.485476910719964,0.38767176773241
-7.25295174,42.45950632,0,5.0,5.0,0,,27,-1.12409735480062,-0.210799062319498,0.223105469339504
-7.58816,42.46172,1,4.6,512.0,1,5200.0,26,-0.321850594761169,0.189339963552206,0.743858789918852
-7.2593357,42.4695018,1,5.0,40.0,0,1700.0,19,-1.64287612918283,-0.326511987290643,0.29838999633037
-7.70633103,42.44724951,1,5.0,233.0,0,2800.0,19,-1.00189846168682,0.910571892319525,0.0083370881526757
-7.62455,42.507,1,,,0,1900.0,17,-1.6404067463091,-0.512230206269518,-0.0011621566212627
-7.7196,42.56128,0,,,0,,15,-1.79344732013293,-0.597909367945496,0.348496214033875
-7.58860077,42.42337819,0,4.9,16.0,0,,14,-1.24306782422058,-0.0955922656357664,0.320383392622399
-7.58663357,42.4621143,0,4.7,23.0,0,5700.0,14,-1.2743170547996,-0.0458629165991181,0.112942664296163
-7.58806,42.45884,0,,,0,2300.0,5,-1.71532038772124,-0.667518213654005,1.99344907683391
-7.28760655,42.46637521,1,4.6,8.0,0,4500.0,5,-2.74347263056362,-4.42396452071316,-2.92500391862127
-8.70446,42.2444,0,,,0,4600.0,7,-0.472095773322757,-0.167366183944582,0.321334143258555
-8.70446,42.2444,0,,,0,4600.0,5,-1.5731912052378,-0.0719175105814175,0.497737944443803
1.72123979,41.3847573,1,4.7,83.0,1,10100.0,34,0.332016950270224,-0.694536389391987,-0.0989769300716278
-3.71395,40.4237,1,,,0,888.0,56,0.696822352915698,-1.70129865319308,0.14107528204399
-3.08866754,40.9474113,1,,,0,7700.0,54,0.232574026298406,-0.573718893417569,0.38218883186982
-3.6227075,40.3668621,0,4.5,20.0,0,1600.0,43,-0.977637860399366,-2.07313790536952,-0.173057567495039
-4.47441,36.67202,1,4.7,69.0,0,10600.0,64,0.203137311917247,-0.472756101596119,0.229217429608195
-3.97439,36.83308,1,4.6,102.0,0,348.0,31,-1.28895845297863,0.306870468923881,0.607160140328119
-4.33187926,36.732275,0,4.5,35.0,0,482.0,27,-1.18331250526362,0.0980638134760184,0.091555426474432
-2.73642,42.42445,0,4.0,1.0,0,,36,-1.24372368662043,0.164589980056447,0.0517611116848518
-1.13122,38.62056,1,4.6,147.0,1,19900.0,40,4.77921475863552,-2.13251423512693,0.363762689640788
-1.32938744,38.46574406,0,4.8,66.0,1,5800.0,34,-1.07144358177641,-1.41508944295496,1.01373705684578
-1.25688767,38.36972434,1,4.8,273.0,1,12600.0,29,0.917957450098569,-0.306407022519528,0.250012896125341
-3.12005324,39.3954569,0,,,0,,28,-1.44691467403461,-0.755754010734125,0.0677798401279035
-1.12372262,38.61585082,0,4.7,29.0,0,1100.0,28,1.5706081435575,1.45014947391765,-0.43354178599382
-1.66714,38.05111,1,4.7,56.0,1,3500.0,29,-1.53280909859972,-0.810666149946359,0.525810141970862
-0.93083,37.63651,1,,,0,3200.0,19,-0.132139551140274,0.0222398643415698,0.149126873698707
-1.3285417,38.4735408,1,4.6,88.0,0,13200.0,11,4.29886738966862,1.4374935924981,0.403283474460814
-0.9670576,37.7469426,1,,,0,1600.0,8,-1.6377603800339,-2.3636715349945,-0.980599557702968
-1.78891,42.11507,1,4.6,21.0,0,3100.0,59,-1.61690773604134,-1.38893373688068,-0.696054522268115
-1.64896,42.03433,0,3.9,48.0,0,7100.0,41,12.1951901409286,-6.40225177309887,0.531837147262748
-1.79730794,42.38716575,0,4.8,5.0,0,995.0,37,-1.3710417298746,-0.211652132098058,-0.591849579339899
-1.79943664,42.45132729,1,4.8,79.0,0,7200.0,35,5.8408422170928,0.641931209834427,-0.0392293109698103
-2.08596,42.47754,1,,,0,885.0,28,-1.7617647042412,-1.45139506879484,-0.299922395388406
-1.89044,42.30338,1,4.4,86.0,1,,31,15.2598487889969,-6.24228373029776,0.872972241642082
-1.80191,42.0861,1,4.2,27.0,0,5600.0,31,3.12461237580172,-3.99946044621858,-0.262381685506045
-1.71959086,42.23421002,0,,,0,1100.0,44,-2.14006972150969,-3.04352533466867,-0.545816899274259
-1.60265,42.06166,0,3.8,12.0,0,781.0,27,-1.64228338724079,-0.766420078301228,-0.276587151284351
-2.19279,42.57025,1,4.8,13.0,0,1300.0,27,1.55588143827452,1.65117750813888,-0.495083498997593
-2.17305,42.573072,1,5.0,13.0,0,392.0,25,-1.4310842476299,-0.267042992708521,-0.375084481997916
-2.355321,42.561647,0,4.6,14.0,0,3000.0,25,-1.54553160547169,-0.899606534558232,0.33731810136103
-1.36168,42.59458,1,,,0,299.0,24,-1.43249359312621,0.0132186904237481,0.358290673163387
-1.64402761,42.6006448,0,5.0,4.0,0,,24,-1.3918366096222,-0.312559485876766,1.06846237813655
-2.21450123,42.44952435,0,5.0,33.0,0,495.0,24,-1.23600063105922,-0.425389439528367,-0.172326142481479
-2.0847845,42.6463063,1,4.9,233.0,1,3300.0,23,1.67347025729846,3.8593659123347,-2.32153829109543
-2.0369908,42.6588276,1,4.5,79.0,0,1700.0,22,-2.33927047429766,-3.01642737205462,-0.621916366268056
-1.69483,42.17184,1,4.6,237.0,1,2400.0,22,-1.04959594033539,-0.155036867278241,0.140946666573972
-1.94338,42.37866,1,4.9,15.0,0,3800.0,22,-1.46668986282085,-0.653606681334669,-0.253313524151307
-1.93582,42.33468,1,5.0,6.0,0,1700.0,18,-0.311858020318708,-0.968923571164844,0.12512144413154
-1.29976,42.65684,1,4.6,186.0,0,2400.0,18,-1.30796946444231,0.261870011636992,0.242662814699492
-1.7783803,42.11481984,0,4.9,9.0,0,246.0,17,-2.52710349569202,-2.69083834663632,1.94995350606107
-1.94464,42.3783,0,5.0,4.0,0,4700.0,17,-1.19129507308708,-0.838186585192637,0.719806533701371
-7.00436,42.41875,1,4.9,55.0,0,1500.0,38,-0.143214980138494,-0.0530832777949994,0.17973358920278
-8.08456371,42.3136661,0,4.0,1.0,0,427.0,33,-0.757370320745965,-0.248909445124527,0.15502234163597
-8.05571125,42.32114006,1,4.6,35.0,0,514.0,33,-0.26926191198026,0.322454383851756,0.386948296986902
-7.43852001,42.38453845,1,4.5,259.0,1,13000.0,26,0.388363126532689,-0.634122687990395,-0.206985724140397
-7.9538936,42.3156259,0,,,0,35300.0,25,-1.68096636931429,-0.284319176776616,0.317808573333877
-8.14383383,42.2596017,0,5.0,12.0,0,507.0,25,-1.41985890264428,-1.75732873021916,-4.84187394062229
-7.20203944,42.30195673,0,4.9,16.0,0,178.0,22,0.843665831042413,-1.26459724921639,0.175993376536453
-7.10156505,42.38085343,0,4.3,6.0,0,11600.0,22,-1.81294089365972,-1.1241499122892,-1.34939021129704
-8.1248862,42.3701611,0,,,0,304.0,22,-1.82807031338806,-1.18252387733115,-0.0810079184366936
-7.9538936,42.3156259,0,4.0,36.0,0,7400.0,22,1.39268566974492,-1.21553363152202,0.435221629660707
-7.9538936,42.3156259,0,,,0,7400.0,22,0.162186877687354,2.89529549838315,-0.235914830177903
-7.86261,42.3452,0,,,0,,22,-0.151568770042089,-2.1305694985308,-0.279619217525445
-8.1167308,42.30455315,0,4.8,22.0,0,1400.0,21,-1.35813993078224,0.011145718593818,0.164274976149196
-7.49543,41.94831,0,,,0,3900.0,21,-1.49976219759478,-0.84598785226548,-0.167946795456363
-8.06539859,42.34280304,1,4.8,103.0,1,,20,-1.29133671328329,0.0147886060095329,-0.0015198808623349
-7.95161288,42.3141675,0,,,0,7400.0,20,0.61767176496676,-0.0926045582821275,0.396425495027395
-8.062561,42.31688936,0,,,0,3400.0,19,-0.759634599496546,0.113446829928726,0.385959362365351
-7.99579084,42.33950193,0,4.8,8.0,0,7400.0,17,1.02701426700126,0.741624010020359,0.692698880122154
-6.93927208,42.42336939,0,4.8,52.0,0,,13,-1.19863734577991,-0.856847506429507,0.0717962401093081
-8.06539859,42.34280304,1,4.9,22.0,0,,16,-1.72747750541435,-0.741231256116767,-0.340431888184936
-8.01281,42.33932,0,4.0,8.0,0,1500.0,16,0.0762046414581063,0.908612052467457,-1.94067853891808
-6.94638489,42.4474935,1,4.7,15.0,0,2700.0,16,-1.6837418197334,-0.292895834189663,0.346524809160135
-7.11565,42.39815,1,4.9,15.0,0,1200.0,14,-1.54407148098678,-0.0301692273433817,0.301342320010716
-8.05571125,42.32114006,0,4.8,89.0,0,3400.0,12,1.47366700345019,4.06227770529735,-2.37091697090226
-7.87105,42.34107,0,5.0,31.0,0,,12,-1.56274472993544,0.279868039784359,0.64380473945376
-7.16181,42.34638,1,,,0,244.0,11,-1.03000078259096,1.49736109542137,1.09631072756977
-8.04021307,42.29415969,0,,,0,494.0,10,-1.55309520895754,0.0712383379397081,0.565618205867633
-7.50101226,41.8773894,0,4.7,9.0,0,1100.0,10,-1.3210877377309,0.308179879942489,0.287445210276557
-8.06567839345873,42.2965639,0,4.6,23.0,1,495.0,10,-1.60960544558874,-0.0806831456238067,0.326354284515147
-7.8854901,42.3234821,0,,,0,1200.0,9,-1.17478946134725,-0.0683269442148393,1.22129723561121
-8.03957365,42.3231797,0,4.9,51.0,0,2300.0,8,-1.71346515649366,-0.628620459516821,-0.564035897363716
-7.97492066,42.36292277,0,4.6,9.0,0,,7,-1.59577537421855,-0.095450488136466,0.672845014809999
-13.63814,28.93073,1,,,0,11300.0,29,0.0354766723312755,0.687532274045531,0.173566792070985
-8.76912,42.50122,0,4.5,10.0,0,3600.0,43,-1.31637820460831,-0.957729411972885,-0.0941215534123938
-8.75605253,42.50591766,0,4.7,11.0,0,,42,-0.866223636245555,-0.471360416535356,-0.0929471216835332
-8.51532,42.10492,0,4.7,30.0,0,613.0,39,0.457233658397114,0.711280198725335,-0.128653186045666
-8.81381,42.51944,1,4.5,15.0,1,1700.0,39,1.9532922208999,4.61925750993783,-0.192126780964148
-8.76023,42.60781,1,4.7,57.0,0,1200.0,38,-0.83639508036494,0.146072950648125,0.041296306469169
-8.80405,42.45511,1,4.6,18.0,0,874.0,35,-1.0800612299173,-0.357734100347784,-0.0224780528584748
-8.72670205,42.53652031,0,,,0,,34,-1.68691342239956,-0.574068397947168,0.0566294374042043
-8.8288425,41.94028312,0,4.9,102.0,1,3600.0,33,-1.38490131744892,-1.92730888049853,-1.10529800998711
-2.57829,42.54938,1,,,0,5200.0,32,1.20217887525116,-0.534629512123385,0.542787995272884
-8.768066,42.516101,1,4.8,138.0,0,3300.0,29,-0.609240920441865,0.0737050900672001,0.0144428824545406
-8.16998346,42.7940333,0,4.8,13.0,0,5300.0,29,-0.915660309421646,0.0584684429909907,0.442723205864599
-8.77766,42.4915,1,4.5,183.0,0,,28,-0.841925391826034,2.35856953543136,1.74343822465529
-8.83645112,41.91477381,1,4.6,79.0,1,9100.0,27,1.98673919723326,-0.213011454593937,-0.188622302373985
-8.2419538,42.1643833,0,,,0,13100.0,27,0.0016560475302,0.666969303870383,0.260517811792666
-8.71273,42.56434,0,,,0,495.0,27,0.182195294291069,0.405737378973312,0.480319617787099
-8.74031091,42.51870164,1,5.0,37.0,0,1600.0,27,-0.80534964555569,1.12300866366249,-0.135851302033827
-8.8265651,42.5622257,0,4.4,14.0,0,468.0,26,-1.14301829873707,0.288412123798511,-0.326971030101507
-8.49713441,42.09019389,0,3.0,2.0,0,2600.0,26,-0.119936525810498,0.642463937827036,-0.280039251242372
-8.8058397,42.40747912,1,4.7,256.0,1,6000.0,24,-1.34736902436857,-0.596114132269463,0.133674695766862
-8.64790284,42.21207422,1,4.4,77.0,0,3500.0,23,0.318305399102151,-1.72217625859946,-0.106940201040068
-8.82471,42.53967,0,,,0,1500.0,23,0.705889026299634,2.42619936697651,-1.09800343896684
-8.80259017,41.92890567,0,,,0,,22,-0.933752310307826,-0.012984492133032,0.393955042231115
-8.81825524,42.4356848,1,4.8,97.0,1,587.0,21,-0.902445139303273,0.875404329820967,0.315733099941733
-1.32533,38.47519,0,,,0,28300.0,21,-0.0665929360810183,-0.244916439585967,-0.596108988879397
-8.81537208,42.48234183,1,4.7,6.0,0,1500.0,21,0.115291139160398,3.94490412343708,0.489712517750513
-8.77678755,42.43904561,1,4.8,36.0,0,2300.0,20,0.20992798314024,1.03328267583286,0.266989329948998
-8.56051915,42.07565239,1,,,0,1500.0,20,-1.53783284466491,-0.0618669653770971,0.236902734975436
-8.80348476,42.48667124,1,4.4,21.0,0,4900.0,20,0.323102168593299,1.25744571360768,-0.660669742987933
-8.76515104,42.59323841,0,,,0,1700.0,20,-0.606303506123973,1.35112521780772,-0.66196913382099
-8.3123868,42.1122944,1,4.8,5.0,0,396.0,19,-1.17137403400176,0.247617061934888,0.173719933388422
-8.8186,42.46448,0,4.5,61.0,0,,17,0.724663302794797,2.88033858075561,-1.29602616930446
-8.7875805,42.2576618,0,4.7,14.0,0,2300.0,16,-1.84312425978541,-1.02570412185596,0.0612112736062827
-8.31380433,42.11508148,0,4.7,113.0,0,515.0,37,-0.232373339198236,1.61921194335902,-1.07650272343268
-8.43408,42.08209,0,4.7,7.0,0,2600.0,36,-1.27434920537147,-1.4383601645986,-0.155467376613026
-8.7322438,42.217812,0,,,0,358.0,25,-1.47263486010454,0.198499504221241,0.6290259717408
-8.33670591,42.1017356,0,5.0,3.0,0,308.0,21,-0.675053443506614,1.74110340061164,0.640918320342676
-5.66569,40.95973,0,,,0,4600.0,20,-1.2306785844852,-0.159076571543624,0.247369537266228
-16.479977,28.424756,1,4.5,1070.0,1,16400.0,35,-0.228975787314164,-0.746386107492823,0.420394948456239
-16.405826,28.498481,1,,,0,7700.0,30,-0.992307753666779,-1.05244086360395,0.05769070195976
-16.65198,28.37343,0,4.6,42.0,0,837.0,28,-0.914127475150041,0.414284771572798,0.195515440254117
-17.97176875,28.73370603,0,4.8,13.0,0,578.0,32,-0.694112027136896,1.35350033716538,-0.107364960094198
-16.42862,28.47389,0,4.8,14.0,0,,27,-1.4728895524856,-0.0583257538325223,0.0031989312002943
-16.3486,28.52356,1,,,0,,24,0.140458617371978,2.66138268561638,0.738510368830996
-16.53933,28.37847,0,4.4,66.0,1,,22,1.26676294416026,2.42406440734117,0.533011977418246
-16.5459303,28.37748019,0,,,0,2400.0,22,0.622029045091709,1.49563984197681,0.357057437746758
-4.25211111,43.3809444,1,4.6,263.0,1,3600.0,9,-1.23806509824691,0.184557411277808,0.123423553577261
-4.10836,40.90878,0,,,0,,24,-1.23420827701312,0.256437396664997,0.548314491474893
-4.31147,41.40091,1,,,0,5200.0,20,-1.17083047980128,0.659197537087705,0.143832396828603
-2.91325,43.29642,1,,,0,3300.0,15,-0.956424366670626,0.108885552435714,0.0858570774421362
-4.08144,41.01527,0,,,0,8000.0,13,-0.685537312778547,0.199414270865736,0.412031459331219
-4.42707008,41.08012866,1,5.0,25.0,0,3100.0,8,-0.561866718817015,0.818910878117958,0.850165235650769
-5.65272232,40.95734901,0,,,0,1200.0,24,-1.27203114875988,-0.931663075127084,0.0762964814311046
-3.20682,41.57103,0,4.7,16.0,0,,8,0.226451853283068,0.0946918339346064,0.673185876558928
-0.124405,38.586233,1,4.9,389.0,1,6200.0,7,0.728575106192539,4.13340494578101,0.938305314861798
1.16268,41.37508,1,4.8,148.0,0,583.0,75,-0.267138885682276,-0.0877976675012646,-0.0070055371617847
0.77693706,41.1931439,0,,,0,1700.0,10,-0.363949720639064,0.285096919981642,0.587352175605252
0.31105383,41.09339247,1,4.6,85.0,1,7800.0,37,-0.116874265801679,1.04050990766966,-0.0595729177559475
0.3131176,41.0911533,0,4.0,12.0,0,4200.0,35,0.564478460040218,0.137304301745412,-0.40492562287225
0.43909,41.0531,1,,,0,5700.0,36,-1.08093711550785,-0.170598020517252,0.477409835732861
0.8204556,41.1446948,0,5.0,55.0,0,10100.0,31,0.175899959114602,0.0844069579636812,0.467923079635936
1.33278377,41.13042,0,4.8,11.0,0,911.0,26,-0.0893579869159229,0.7037314221408,0.146733464388306
0.7676936,41.15370815,1,4.8,30.0,0,4100.0,26,-0.0438183478623712,-0.248790688373589,0.171446882807674
0.86623,41.238042,0,4.9,103.0,1,1800.0,25,-0.28821831176005,-0.565238157665225,0.140844232618048
0.81316729,41.16138502,0,4.8,25.0,0,1400.0,22,0.267537522927848,0.900588704876897,0.306801636408333
0.85625,41.18833,1,4.0,5.0,0,1300.0,17,-1.24627307143915,-0.788893349929945,0.591098246066249
0.85674,41.18771,0,4.8,79.0,1,,25,-1.11539759448725,0.189897871398513,-0.0690989978904752
0.7058078,41.1629799,1,4.8,46.0,0,3800.0,24,-0.351267870961146,0.0096551963155314,0.209958648369288
0.78004,41.22589,0,4.8,10.0,0,,24,-1.74722342624063,-0.166940511808166,4.46362491266292
0.77566,41.19304,1,4.7,88.0,1,302.0,23,-1.05379082880912,0.551589753387061,0.0224318195332321
0.365275,41.111611,1,4.7,46.0,0,6400.0,23,0.331456609723824,1.56487139994468,0.455891660722597
0.90556711,41.2650994,1,4.8,15.0,0,2300.0,22,-1.58204749406638,-0.657967697043789,0.0435901489535105
2.127472,41.385969,0,,,0,3400.0,22,0.327193165016383,1.03751401612666,-0.386278281057004
0.81186,41.21263,0,5.0,1.0,0,10000.0,22,0.195116430280742,0.325953545339721,0.0830499410544105
0.8555,41.18818,1,4.9,24.0,0,550.0,21,-0.207022439107682,1.53833581387038,-0.829864607439986
0.8451,41.23289,1,4.4,5.0,0,300.0,21,-1.34210424547371,0.170219401165737,1.10675308743967
0.73202,41.21611,1,5.0,43.0,0,856.0,21,-1.4406900785159,0.159958330687621,0.166628432258852
0.844888,41.233358,1,,,0,1900.0,21,-1.29013072163937,0.218504441636365,0.291867622451756
0.7768701,41.1934056,1,4.6,25.0,1,4700.0,21,-1.00852742534527,0.409733725168909,-0.0052438004279669
1.14519766,41.1109233,0,4.5,34.0,0,2100.0,21,-0.961322887164911,0.6088962963828,-0.201143545692221
0.85662854,41.18836077,1,3.9,135.0,0,5400.0,20,-0.148518294655325,-0.237934798469057,0.434894697716811
0.81738716,41.15669896,0,4.7,19.0,0,523.0,20,-1.33422984612378,-1.05302825078092,0.572899315396479
2.11733,41.39813,0,,,0,1400.0,19,0.331994989759296,-0.0471763796090222,0.335660493334109
1.36562,41.26539,1,4.8,112.0,1,5500.0,18,-1.05045075876963,0.171121219339094,0.867806903501696
0.73066,41.03978,0,,,0,360.0,18,-1.24936907954584,-0.25042318426034,0.212244178300882
0.73457,41.12481,0,4.8,42.0,0,,14,-0.251412589049749,0.2516853858605,0.346167930869329
1.78328,41.42522,1,4.0,14.0,0,4900.0,17,7.76285104991373,-0.104800718262809,1.37151049161825
0.95817,41.34766,0,,,0,7600.0,17,-1.254781450751,0.184937739227634,0.17251348200124
1.14115,41.2116,0,4.0,1.0,0,2100.0,17,-0.583365605081251,2.00651468712967,0.190461164318617
0.73208,41.12631,1,4.4,10.0,0,9000.0,8,-1.13598395457646,0.358455269508542,-0.417591366502529
0.77665,41.19281,1,5.0,5.0,0,565.0,16,-1.52195418240995,0.123936828136744,0.585171991061399
1.233103,41.332435,1,4.6,7.0,0,1100.0,15,-1.90904113526435,-1.06562591836606,2.93482888091985
0.85662854,41.18836077,1,,,0,5400.0,15,-1.37403419312601,0.621101425013292,0.978185367089859
0.27779,40.95657,1,4.7,89.0,0,6000.0,30,-0.758055877364181,-0.373630842961479,0.313220495908138
-3.30737,39.72572,1,,,0,317.0,32,-1.42358794740971,-0.574745630433381,0.171380053159357
-3.43545,39.97794,0,,,0,3300.0,29,3.50446917682013,-0.607909033719587,0.580198607206171
-3.07654,39.51959,0,,,0,267.0,28,0.192040696373328,0.248162892098764,0.578882409272294
-3.12177851,39.59269697,1,,,0,548.0,28,-0.985104729785227,0.0271837029645405,0.238481496375311
-4.11909,40.09137,0,4.6,5.0,0,1800.0,25,-1.36686893409773,-0.638924499318665,0.656985977270841
-4.11767,40.08816,0,,,0,,22,-1.38701435928054,-0.782023410227011,-0.0394368280433396
-3.16557,39.75986,0,4.6,14.0,1,1900.0,21,-0.980177743049517,0.71886463952938,0.121379689416197
-3.43764,39.97978,1,,,0,7400.0,21,-1.01130062061417,0.6128395298171,0.447107364720182
-3.69559,40.42571,1,,,0,6600.0,21,-1.0914504588318,0.155841403123709,-0.163401409348439
-4.03598,39.87086,0,,,0,8700.0,20,-1.09234999984711,0.862945698657252,-0.0127915568468587
-3.04778797,39.5994542,0,,,0,438.0,18,-1.31785789740768,-0.99327389682094,0.636621899035324
-3.6066,39.60463,0,4.5,2.0,0,945.0,18,-0.764169122270599,0.375612218525429,-1.10885458817042
-1.2803019,39.5591102,1,4.8,249.0,0,6500.0,37,1.48916338784108,-0.150521415307548,0.340536553783459
-1.10163,39.48455,1,,,0,2600.0,34,-0.743896576605491,1.06870600951188,0.789786896751208
-0.40486,39.40176,0,3.0,75.0,0,400.0,34,-1.2741585021314,-1.35841175535337,0.555275088631251
-5.2633186,41.3887733,0,,,0,17300.0,85,-1.1829950121216,-0.447290394361265,-0.140450384899838
-4.69420286,41.71991512,1,4.9,16.0,1,7100.0,58,0.416990699091892,-1.97964736611386,-0.273724246930473
-4.7654172,41.7072785,1,,,0,6500.0,37,-1.41795539616818,-1.21303230117383,-0.114330764841101
-4.15978,41.64069,1,4.3,8.0,1,16800.0,36,1.94598117802917,-1.41859449137341,0.436237565990084
-4.69452,41.8095,1,4.6,16.0,0,2200.0,35,-1.87014491304882,-1.87034001860099,-0.79796375099301
-4.7921138,41.41191905,0,4.9,19.0,0,508.0,34,1.17961016578651,2.83756959167914,-0.353592169360976
-4.36519,41.6325,1,4.9,127.0,0,8500.0,33,-0.322991848435896,0.59172579628855,-0.42825330494243
-4.76577121,41.74347881,1,,,0,769.0,32,0.446515141561135,2.1336427983318,-0.158612438780562
-4.11542,41.59504,0,4.4,18.0,0,523.0,32,0.0309728638069426,-0.800367150722669,0.042766458722677
-3.75133622,41.7591256,0,,,0,604.0,31,-0.945513060868401,-0.383342328655969,-0.167801971836389
-4.29268468,41.6424688,0,4.5,17.0,0,819.0,31,0.287988466009762,0.471562843000349,0.0148319799072944
-4.11976,41.59982,0,4.9,21.0,0,428.0,30,1.50559577871138,1.64625103299138,0.143948757037272
-4.90857,41.416713,0,4.4,19.0,0,6900.0,30,2.01197289286701,1.46065372504103,0.605787025487732
-4.6134628,41.8341232,0,3.5,10.0,0,3000.0,30,0.0959155973437782,-0.140496476525628,-0.257232166983828
-4.12804916,41.6994429,1,4.3,38.0,0,7600.0,29,2.1954722331844,-1.11543766672128,0.002057175287222
-4.15978,41.64069,1,,,0,16800.0,29,5.44535550272774,-0.211861554110033,0.633686393563472
-4.7625466,41.7425016,0,4.8,4.0,0,402.0,29,-1.92561730858068,-1.34281476392523,-0.13619244593299
-4.73638,41.65773,1,,,0,1500.0,29,-1.4243358135624,-2.40469432466611,-0.24765041123202
-4.9597533,41.4129785,1,4.3,9.0,0,7100.0,28,-1.03040622069062,-0.627006917245899,-0.172310906047468
-4.11976,41.59982,0,5.0,43.0,0,18200.0,27,2.50590080737097,1.12066226125549,0.225946287566999
-4.61053681,41.82965345,0,4.6,179.0,0,879.0,27,1.1697884803652,2.26134902083519,0.696932767141403
-4.12474,41.59601,0,4.4,14.0,0,,26,-1.25388698346185,-1.3748096944466,-0.0396738038378085
-4.41881321,41.61287529,1,4.8,44.0,1,11600.0,26,0.231570157249196,0.633431777845487,0.15756651709426
-4.58089,41.58641,0,,,0,2500.0,26,-0.693932006108715,1.01612507070001,-0.202576168016
-4.84705,41.37105,0,4.4,32.0,0,6300.0,26,3.01406756936555,2.5151747743773,0.148235482034587
-4.843,41.37087,0,4.4,32.0,0,2200.0,26,5.00281591116185,4.35488443299464,-0.243925604947399
-4.73062,41.65025,0,,,0,495.0,25,-1.23193751333429,-0.820271055376599,0.0184043935752853
-2.48760349,42.3345725,1,,,0,7700.0,25,2.23976652779765,1.44646086294475,-0.974216782762677
-4.71791982,41.28028902,1,4.8,63.0,1,6400.0,25,-1.7025280504924,-1.82020358758327,-0.341895034225138
-4.15657,41.64026,0,4.4,16.0,0,1200.0,24,-0.664592193599168,1.35581356372413,-0.474356760884245
-4.74074,41.64039,1,,,0,2000.0,24,-1.16814498480472,-0.560866391240718,0.039429437661081
-5.28802,41.47773,1,4.9,31.0,0,2500.0,24,-0.439060201856354,0.553199981452625,-0.129896629084115
-5.28461,41.48071,1,,,0,11400.0,24,-0.354851184837366,0.256161568055936,-0.342253211477778
-5.20444332,41.5555171,0,4.5,13.0,0,428.0,23,-0.577706806923822,0.404184101083523,0.488070267810702
-4.90777,41.4135,1,4.8,128.0,1,950.0,23,-0.69447523582456,-0.862517549249276,-1.26992222411972
-4.11619,41.59976,1,4.7,136.0,0,1000.0,23,-1.20682767324132,0.381550695362777,0.410205012002259
-4.100402,41.638687,1,,,0,23700.0,23,4.75024195475203,1.58690591167456,-0.773735873711828
-4.5299579,41.7999746,1,4.6,230.0,0,2800.0,22,-1.15312968835284,0.0788156053843421,-0.0958146777067866
-4.36564,41.63723,0,4.2,18.0,0,543.0,22,1.29997087265569,1.42623513201041,-0.5207723728921
-4.36318,41.62517,1,4.6,31.0,0,2700.0,22,-0.446406541927633,1.33610625190898,0.311027793697653
-4.686891,41.689314,0,5.0,4.0,0,,21,-1.43175095603227,0.0163225148955357,0.0950966210691155
-4.11976,41.59982,0,4.8,8.0,0,6900.0,21,-0.792135637066024,-1.72055636661197,-0.238919164523945
-4.36339,41.62549,0,4.3,4.0,0,502.0,21,-1.68183068722325,-0.266882345984003,0.379778014821104
-4.29742,41.64248,0,4.8,21.0,0,809.0,21,-1.08617922965925,0.142677255697196,0.132159600520059
-4.86269,41.45851,0,4.9,19.0,0,4600.0,21,0.0869687368845364,1.14371894972853,-0.81631318219985
-4.3654,41.63551,1,,,0,1400.0,21,-0.35828659607388,1.33689949459859,-0.412149254272832
-4.11818,41.59887,0,,,0,252.0,20,0.773879859039959,3.55143872883906,-1.63016972626742
-3.70177,40.43293,1,,,0,9500.0,20,1.69367753388744,1.31592227786272,-0.745772132206297
-4.362361,41.627433,0,,,0,2400.0,20,-0.606649540429268,0.805016660924236,-0.299237531496803
-4.14236118,41.53652838,1,4.0,16.0,0,56600.0,20,6.39521784481806,1.17012880677705,-0.941184746017643
-4.96071682,41.413679,1,4.9,249.0,0,8600.0,19,3.70691853664546,2.39119044247025,0.175381461307989
-4.90626238,41.4320049,1,4.3,16.0,0,2300.0,19,0.715627348813092,0.528473917325874,0.357079669071289
-4.6881661,41.3165283,1,4.7,52.0,1,1800.0,19,1.41252911022738,0.450787900461368,-0.348064069780266
-4.36409,41.63735,1,4.8,23.0,0,,19,-1.97524085038457,-1.12613628037713,0.152591771950605
-4.15699,41.6389,1,4.9,45.0,0,,18,-1.47969519412733,0.0586344869166849,0.2322847959482
-4.72011,41.63973,0,,,0,247.0,18,-0.0010531424426323,2.97336247979504,-0.242119847036571
-5.0131676,41.49217101,1,4.5,302.0,1,7100.0,17,3.98946662018055,-1.13220755805777,0.0303631862642461
-4.86176,41.45723,0,4.4,29.0,0,487.0,17,8.73286219453926,2.91481921101123,-1.03612126100745
-4.705247,41.610856,0,,,0,903.0,16,-1.59565065658488,-0.961851375290319,-0.794835309269463
-4.75453,41.52465,1,,,0,1900.0,16,-1.81238667962044,-0.921572018711168,-0.04658055991473
-4.11408136,41.60402282,0,4.8,48.0,0,2900.0,15,3.24690895627062,1.99843369852792,0.386124800141606
-4.962155,41.36542,0,4.3,12.0,0,250.0,15,-0.792067295455466,-0.567659831587237,0.10633857681856
-5.00479,41.50146,0,5.0,3.0,0,2000.0,15,-0.995971769966092,0.958506255855346,-0.11319414463851
